trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
127,False,"{'a': 0.1, 'e': 0.8729999999999999}",20,10,-21.850570090218447,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
128,False,"{'a': 0.1, 'e': 0.8719999999999999}",30,0,-200.718185712098,"{0: 14, 1: 4, 2: 8, 3: 2, 4: 2}",0
129,False,"{'a': 0.1, 'e': 0.8709999999999999}",25,0,-74.02509103813284,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
130,False,"{'a': 0.1, 'e': 0.8699999999999999}",20,0,-18.063636232802164,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
131,False,"{'a': 0.1, 'e': 0.8689999999999999}",25,0,-209.27347989625184,"{0: 15, 1: 1, 2: 4, 3: 1, 4: 4}",0
132,False,"{'a': 0.1, 'e': 0.8679999999999999}",25,0,-91.4379258461769,"{0: 14, 1: 2, 2: 8, 3: 1, 4: 0}",0
133,False,"{'a': 0.1, 'e': 0.8669999999999999}",30,4,-131.72557877462546,"{0: 16, 1: 4, 2: 3, 3: 1, 4: 2}",1
134,False,"{'a': 0.1, 'e': 0.8659999999999999}",25,0,-89.987767843329,"{0: 16, 1: 4, 2: 3, 3: 1, 4: 1}",0
135,False,"{'a': 0.1, 'e': 0.8649999999999999}",25,0,-231.38698545840856,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 5}",0
136,False,"{'a': 0.1, 'e': 0.8639999999999999}",20,0,-127.8093423122294,"{0: 5, 1: 6, 2: 8, 3: 1, 4: 0}",0
137,False,"{'a': 0.1, 'e': 0.8629999999999999}",25,0,-92.38159350201362,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
138,False,"{'a': 0.1, 'e': 0.8619999999999999}",30,9,-78.14654716961984,"{0: 11, 1: 3, 2: 6, 3: 1, 4: 0}",1
139,False,"{'a': 0.1, 'e': 0.8609999999999999}",20,0,-104.98639773102677,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
140,False,"{'a': 0.1, 'e': 0.8599999999999999}",20,0,-34.06280883367272,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
141,False,"{'a': 0.1, 'e': 0.8589999999999999}",20,0,-150.93154406407868,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 3}",0
142,False,"{'a': 0.1, 'e': 0.8579999999999999}",30,0,-209.80019107667462,"{0: 19, 1: 3, 2: 2, 3: 2, 4: 4}",0
143,False,"{'a': 0.1, 'e': 0.8569999999999999}",35,0,-74.02145019755565,"{0: 25, 1: 5, 2: 4, 3: 0, 4: 1}",0
