trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
162,False,"{'a': 0.5, 'e': 0.1962915140230256}",30,18,18.88220235033606,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
163,False,"{'a': 0.5, 'e': 0.19432859888279536}",20,14,-2.3317563955294256,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
164,False,"{'a': 0.5, 'e': 0.1923853128939674}",20,3,4.592978192012694,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
165,False,"{'a': 0.5, 'e': 0.19046145976502774}",20,12,15.037461812859602,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
166,False,"{'a': 0.5, 'e': 0.18855684516737745}",20,14,11.727240613807977,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
167,False,"{'a': 0.5, 'e': 0.18667127671570366}",30,0,-27.626541934694625,"{0: 26, 1: 2, 2: 0, 3: 1, 4: 1}",0
168,False,"{'a': 0.5, 'e': 0.18480456394854664}",25,10,13.603195753899481,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
169,False,"{'a': 0.5, 'e': 0.18295651830906118}",30,20,19.81978875253519,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
170,False,"{'a': 0.5, 'e': 0.18112695312597057}",35,9,22.779031343030624,"{0: 24, 1: 0, 2: 2, 3: 0, 4: 0}",1
171,False,"{'a': 0.5, 'e': 0.17931568359471087}",20,9,18.153545649582114,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
172,False,"{'a': 0.5, 'e': 0.17752252675876376}",20,8,-2.7505328493587364,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
173,False,"{'a': 0.5, 'e': 0.17574730149117612}",25,17,13.82692356045897,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
174,False,"{'a': 0.5, 'e': 0.17398982847626437}",30,14,11.568550158243477,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
175,False,"{'a': 0.5, 'e': 0.17224993019150173}",20,3,26.317238480652314,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
176,False,"{'a': 0.5, 'e': 0.17052743088958672}",20,3,3.5311809068474616,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
177,False,"{'a': 0.5, 'e': 0.16882215658069086}",25,13,-19.42336641896085,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
178,False,"{'a': 0.5, 'e': 0.16713393501488394}",35,22,24.338400968581688,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
179,False,"{'a': 0.5, 'e': 0.1654625956647351}",20,10,-35.07961872752084,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
180,False,"{'a': 0.5, 'e': 0.16380796970808775}",20,10,-43.08741204377057,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 1}",1
181,False,"{'a': 0.5, 'e': 0.16216989001100687}",25,10,25.17836763464337,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
182,False,"{'a': 0.5, 'e': 0.1605481911108968}",20,16,6.92675877281053,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
183,False,"{'a': 0.5, 'e': 0.15894270919978784}",25,8,-2.8253820978006488,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
