trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
303,False,"{'a': 0.1, 'e': 0.0475843304764746}",20,3,0.190319718458273,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 0}",1
304,False,"{'a': 0.1, 'e': 0.04710848717170985}",25,15,19.700651853161535,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
305,False,"{'a': 0.1, 'e': 0.046637402299992754}",25,17,1.6097120676483305,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
306,False,"{'a': 0.1, 'e': 0.04617102827699283}",20,1,-6.191131124025128,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 0}",1
307,False,"{'a': 0.1, 'e': 0.0457093179942229}",25,13,22.728378497153578,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
308,False,"{'a': 0.1, 'e': 0.04525222481428067}",35,14,23.44353411140046,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
309,False,"{'a': 0.1, 'e': 0.04479970256613786}",20,0,21.244176638665675,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
310,False,"{'a': 0.1, 'e': 0.04435170554047648}",20,8,23.45743897683182,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
311,False,"{'a': 0.1, 'e': 0.04390818848507172}",20,10,17.292745762555345,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
312,False,"{'a': 0.1, 'e': 0.043469106600221005}",30,0,48.14223467885874,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
313,False,"{'a': 0.1, 'e': 0.043034415534218794}",20,16,5.973536906060138,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
314,False,"{'a': 0.1, 'e': 0.042604071378876604}",20,0,22.34524816903907,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
315,False,"{'a': 0.1, 'e': 0.04217803066508784}",25,18,13.323103297473768,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
316,False,"{'a': 0.1, 'e': 0.041756250358436955}",20,16,6.306482751601243,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
317,False,"{'a': 0.1, 'e': 0.041338687854852584}",20,8,26.34599225818124,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
318,False,"{'a': 0.1, 'e': 0.040925300976304056}",25,19,13.917113902779022,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
319,False,"{'a': 0.1, 'e': 0.04051604796654101}",20,6,13.598038942195064,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
320,False,"{'a': 0.1, 'e': 0.0401108874868756}",30,18,21.375114641663917,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
321,False,"{'a': 0.1, 'e': 0.03970977861200684}",25,13,18.87282872070724,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
322,False,"{'a': 0.1, 'e': 0.03931268082588677}",20,9,19.187709944062725,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
323,False,"{'a': 0.1, 'e': 0.0389195540176279}",20,8,20.207287352292717,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
324,False,"{'a': 0.1, 'e': 0.03853035847745162}",30,8,17.2709902303496,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
325,False,"{'a': 0.1, 'e': 0.038145054892677104}",25,11,23.359200698834368,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
326,False,"{'a': 0.1, 'e': 0.03776360434375033}",20,7,10.658523769267628,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
327,False,"{'a': 0.1, 'e': 0.03738596830031283}",25,16,15.97753923609109,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
328,False,"{'a': 0.1, 'e': 0.0370121086173097}",25,8,30.13141430498662,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
329,False,"{'a': 0.1, 'e': 0.0366419875311366}",20,3,18.599017121436862,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
330,False,"{'a': 0.1, 'e': 0.036275567655825236}",25,14,19.77585596578704,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
331,False,"{'a': 0.1, 'e': 0.03591281197926698}",20,0,35.59182854960264,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
332,False,"{'a': 0.1, 'e': 0.035553683859474314}",35,24,21.415313241216385,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
333,False,"{'a': 0.1, 'e': 0.03519814702087957}",35,22,26.051766519420454,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
334,False,"{'a': 0.1, 'e': 0.03484616555067077}",20,16,6.307093591276078,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
335,False,"{'a': 0.1, 'e': 0.034497703895164065}",25,15,22.100241007342913,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
336,False,"{'a': 0.1, 'e': 0.03415272685621242}",25,14,-3.0561259533451364,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
337,False,"{'a': 0.1, 'e': 0.0338111995876503}",20,13,12.371801112739792,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
338,False,"{'a': 0.1, 'e': 0.033473087591773795}",20,12,14.104616715014775,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
339,False,"{'a': 0.1, 'e': 0.033138356715856056}",20,15,10.490895163709302,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
340,False,"{'a': 0.1, 'e': 0.032806973148697495}",30,24,10.327800082656404,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
341,False,"{'a': 0.1, 'e': 0.03247890341721052}",20,15,8.109213620522947,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
342,False,"{'a': 0.1, 'e': 0.03215411438303841}",20,15,8.158530965029358,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
343,False,"{'a': 0.1, 'e': 0.031832573239208024}",20,16,8.463427662970924,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
344,False,"{'a': 0.1, 'e': 0.031514247506815946}",25,19,13.286029370944439,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
345,False,"{'a': 0.1, 'e': 0.031199105031747786}",30,23,12.896233855341992,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
346,False,"{'a': 0.1, 'e': 0.03088711398143031}",20,13,10.772615076920694,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
347,False,"{'a': 0.1, 'e': 0.030578242841616005}",25,13,22.61314388248628,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
348,False,"{'a': 0.1, 'e': 0.030272460413199843}",25,13,17.059293359837888,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
349,False,"{'a': 0.1, 'e': 0.029969735809067845}",25,20,10.406132360782468,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
350,False,"{'a': 0.1, 'e': 0.029670038450977168}",20,11,15.267574012210575,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
351,False,"{'a': 0.1, 'e': 0.029373338066467396}",25,14,22.395555755831445,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
352,False,"{'a': 0.1, 'e': 0.029079604685802722}",20,16,10.227099396776207,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
353,False,"{'a': 0.1, 'e': 0.028788808638944695}",25,0,31.416972937120452,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
354,False,"{'a': 0.1, 'e': 0.028500920552555247}",30,15,27.968391282596944,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
355,False,"{'a': 0.1, 'e': 0.028215911347029693}",20,14,9.776672749325325,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
356,False,"{'a': 0.1, 'e': 0.027933752233559397}",25,9,31.789393428052932,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
357,False,"{'a': 0.1, 'e': 0.027654414711223804}",25,18,14.242842176066935,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
358,False,"{'a': 0.1, 'e': 0.027377870564111565}",25,18,14.4577848718107,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
359,False,"{'a': 0.1, 'e': 0.027104091858470448}",20,14,10.139776875303793,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
360,False,"{'a': 0.1, 'e': 0.026833050939885743}",30,4,34.84468326801247,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 0}",1
361,False,"{'a': 0.1, 'e': 0.026564720430486886}",20,3,30.332461164608162,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
362,False,"{'a': 0.1, 'e': 0.026299073226182017}",20,0,26.711006106704705,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
363,False,"{'a': 0.1, 'e': 0.026036082493920195}",25,13,23.37115748888329,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
364,False,"{'a': 0.1, 'e': 0.025775721668980994}",25,18,12.159770116437603,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
365,False,"{'a': 0.1, 'e': 0.025517964452291184}",25,11,24.985530205858176,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
366,False,"{'a': 0.1, 'e': 0.025262784807768272}",25,20,8.598927125536191,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
367,False,"{'a': 0.1, 'e': 0.02501015695969059}",20,0,25.45464962875242,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
368,False,"{'a': 0.1, 'e': 0.024760055390093683}",25,13,24.7255508344051,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
369,False,"{'a': 0.1, 'e': 0.024512454836192746}",25,13,22.074907699765184,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
370,False,"{'a': 0.1, 'e': 0.02426733028783082}",20,4,27.09338907791947,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
371,False,"{'a': 0.1, 'e': 0.02402465698495251}",20,6,23.654997429112022,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
372,False,"{'a': 0.1, 'e': 0.023784410415102986}",20,6,25.618006301432917,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
373,False,"{'a': 0.1, 'e': 0.023546566310951957}",25,10,27.040278326004064,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
374,False,"{'a': 0.1, 'e': 0.023311100647842437}",25,8,32.31750390164284,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
375,False,"{'a': 0.1, 'e': 0.023077989641364014}",20,11,14.440414813422112,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
376,False,"{'a': 0.1, 'e': 0.022847209744950372}",25,14,21.49791447796415,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
377,False,"{'a': 0.1, 'e': 0.02261873764750087}",20,2,32.4363365195125,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
378,False,"{'a': 0.1, 'e': 0.02239255027102586}",30,13,23.55204490442037,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
379,False,"{'a': 0.1, 'e': 0.0221686247683156}",25,11,28.607257034249443,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
380,False,"{'a': 0.1, 'e': 0.021946938520632443}",30,12,35.80886353516436,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
381,False,"{'a': 0.1, 'e': 0.021727469135426117}",20,3,28.65610233708833,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
382,False,"{'a': 0.1, 'e': 0.021510194444071856}",20,10,16.4861263573196,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
383,False,"{'a': 0.1, 'e': 0.021295092499631137}",20,7,27.3422184210782,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
384,False,"{'a': 0.1, 'e': 0.021082141574634825}",30,17,21.622186793565646,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
385,False,"{'a': 0.1, 'e': 0.020871320158888478}",25,18,13.963352615021625,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
386,False,"{'a': 0.1, 'e': 0.020662606957299594}",20,12,13.964457303319591,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
387,False,"{'a': 0.1, 'e': 0.0204559808877266}",25,17,15.283348857247018,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
388,False,"{'a': 0.1, 'e': 0.020251421078849332}",25,5,33.7471989073116,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
389,False,"{'a': 0.1, 'e': 0.02004890686806084}",35,26,16.194438183171926,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
390,False,"{'a': 0.1, 'e': 0.019848417799380232}",20,0,26.573607695878305,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
391,False,"{'a': 0.1, 'e': 0.01964993362138643}",20,16,8.340747576303963,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
392,False,"{'a': 0.1, 'e': 0.019453434285172565}",25,17,15.481232851353528,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
393,False,"{'a': 0.1, 'e': 0.01925889994232084}",25,3,32.54349857716418,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
394,False,"{'a': 0.1, 'e': 0.01906631094289763}",20,9,20.313573144096,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
395,False,"{'a': 0.1, 'e': 0.018875647833468654}",25,15,17.728439287515577,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
396,False,"{'a': 0.1, 'e': 0.018686891355133968}",30,24,10.705281645015278,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
397,False,"{'a': 0.1, 'e': 0.01850002244158263}",25,0,3.034357877339046,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
398,False,"{'a': 0.1, 'e': 0.018315022217166802}",20,13,15.885063249092157,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
399,False,"{'a': 0.1, 'e': 0.018131871994995136}",20,2,28.337783189749274,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
400,False,"{'a': 0.1, 'e': 0.017950553275045186}",25,7,34.160026242498155,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
401,False,"{'a': 0.1, 'e': 0.017771047742294734}",20,6,15.229768435665957,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
402,False,"{'a': 0.1, 'e': 0.017593337264871788}",20,11,16.102200706918026,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
403,False,"{'a': 0.1, 'e': 0.01741740389222307}",25,7,35.25656092378868,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
404,False,"{'a': 0.1, 'e': 0.017243229853300842}",25,19,12.455806894050752,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
405,False,"{'a': 0.1, 'e': 0.017070797554767835}",20,8,18.58184606737119,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
406,False,"{'a': 0.1, 'e': 0.016900089579220155}",20,0,29.1213770644267,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
407,False,"{'a': 0.1, 'e': 0.016731088683427955}",20,0,35.460729603275546,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
408,False,"{'a': 0.1, 'e': 0.016563777796593675}",30,22,17.561750359435585,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
409,False,"{'a': 0.1, 'e': 0.016398140018627737}",20,15,8.782618984153405,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
410,False,"{'a': 0.1, 'e': 0.01623415861844146}",30,16,21.99366976344519,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
411,False,"{'a': 0.1, 'e': 0.016071817032257046}",30,11,35.25775502609761,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
412,False,"{'a': 0.1, 'e': 0.015911098861934477}",20,5,23.106250209276162,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
413,False,"{'a': 0.1, 'e': 0.015751987873315134}",25,16,18.862029055306802,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
414,False,"{'a': 0.1, 'e': 0.015594467994581983}",20,12,13.916621383198162,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
415,False,"{'a': 0.1, 'e': 0.015438523314636163}",20,11,17.30991806978517,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
416,False,"{'a': 0.1, 'e': 0.015284138081489802}",25,15,19.264715326644815,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
417,False,"{'a': 0.1, 'e': 0.015131296700674904}",25,12,13.109758151269947,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
418,False,"{'a': 0.1, 'e': 0.014979983733668155}",35,26,14.812552915649931,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
419,False,"{'a': 0.1, 'e': 0.014830183896331473}",20,0,27.736349958953305,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
420,False,"{'a': 0.1, 'e': 0.014681882057368157}",20,5,16.46733170756424,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
421,False,"{'a': 0.1, 'e': 0.014535063236794475}",25,20,11.44144240186082,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
422,False,"{'a': 0.1, 'e': 0.01438971260442653}",20,9,19.66276631660287,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
423,False,"{'a': 0.1, 'e': 0.014245815478382265}",30,17,22.90844151562946,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
424,False,"{'a': 0.1, 'e': 0.014103357323598442}",30,20,17.4883956404788,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
425,False,"{'a': 0.1, 'e': 0.013962323750362457}",35,0,9.796078990871079,"{0: 34, 1: 0, 2: 0, 3: 0, 4: 1}",1
426,False,"{'a': 0.1, 'e': 0.013822700512858832}",25,16,15.24854265122654,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
427,False,"{'a': 0.1, 'e': 0.013684473507730244}",25,13,21.172113674292447,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
428,False,"{'a': 0.1, 'e': 0.013547628772652942}",20,13,12.668656846121923,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
429,False,"{'a': 0.1, 'e': 0.013412152484926413}",20,13,15.565370602078184,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
430,False,"{'a': 0.1, 'e': 0.01327803096007715}",25,8,26.118624655201817,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
431,False,"{'a': 0.1, 'e': 0.013145250650476378}",20,10,16.031962425419724,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
432,False,"{'a': 0.1, 'e': 0.013013798143971614}",25,13,19.446220586104545,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
433,False,"{'a': 0.1, 'e': 0.012883660162531898}",35,13,27.522174823356703,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
434,False,"{'a': 0.1, 'e': 0.012754823560906578}",25,17,16.940605696497563,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
435,False,"{'a': 0.1, 'e': 0.012627275325297513}",25,4,25.616922386333506,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
436,False,"{'a': 0.1, 'e': 0.012501002572044537}",25,15,14.87601774573088,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
437,False,"{'a': 0.1, 'e': 0.012375992546324092}",20,3,26.331317961053472,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
438,False,"{'a': 0.1, 'e': 0.012252232620860852}",20,12,2.9750148889819528,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
439,False,"{'a': 0.1, 'e': 0.012129710294652244}",25,14,20.126043248228367,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
440,False,"{'a': 0.1, 'e': 0.012008413191705722}",30,11,32.858687823541885,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
441,False,"{'a': 0.1, 'e': 0.011888329059788665}",30,17,21.055147316875185,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
442,False,"{'a': 0.1, 'e': 0.011769445769190779}",20,0,31.95075704705859,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
443,False,"{'a': 0.1, 'e': 0.01165175131149887}",20,16,7.050794484096382,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
444,False,"{'a': 0.1, 'e': 0.011535233798383882}",20,13,10.88659374329043,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
445,False,"{'a': 0.1, 'e': 0.011419881460400044}",20,3,32.37527993275167,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
446,False,"{'a': 0.1, 'e': 0.011305682645796044}",25,0,41.244491691960434,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
447,False,"{'a': 0.1, 'e': 0.011192625819338085}",20,10,20.52621578194643,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
448,False,"{'a': 0.1, 'e': 0.011080699561144703}",20,12,16.193380297431325,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
449,False,"{'a': 0.1, 'e': 0.010969892565533256}",25,0,40.562423480969514,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
450,False,"{'a': 0.1, 'e': 0.010860193639877924}",25,18,13.745937898102058,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
451,False,"{'a': 0.1, 'e': 0.010751591703479144}",25,8,29.807828493875256,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
452,False,"{'a': 0.1, 'e': 0.010644075786444353}",20,10,19.86859609502534,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
453,False,"{'a': 0.1, 'e': 0.01053763502857991}",20,0,27.81943389368975,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
454,False,"{'a': 0.1, 'e': 0.01043225867829411}",35,9,42.900641256731966,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
455,False,"{'a': 0.1, 'e': 0.01032793609151117}",20,4,8.541725514084499,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
456,False,"{'a': 0.1, 'e': 0.010224656730596058}",20,14,11.845253257863055,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
457,False,"{'a': 0.1, 'e': 0.010122410163290097}",30,18,20.90057100999593,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
458,False,"{'a': 0.1, 'e': 0.010021186061657196}",20,14,11.209903556360338,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
459,False,"{'a': 0.1, 'e': 0.009920974201040624}",20,14,10.838540613862172,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
460,False,"{'a': 0.1, 'e': 0.009821764459030219}",20,14,12.818587486810777,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
461,False,"{'a': 0.1, 'e': 0.009723546814439916}",20,0,30.174086526081517,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
462,False,"{'a': 0.1, 'e': 0.009626311346295517}",35,17,32.73196916575509,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
463,False,"{'a': 0.1, 'e': 0.009530048232832562}",20,10,17.305206624865672,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
464,False,"{'a': 0.1, 'e': 0.009434747750504235}",20,16,6.777755636390134,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
465,False,"{'a': 0.1, 'e': 0.009340400272999193}",25,11,20.79808775280366,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
466,False,"{'a': 0.1, 'e': 0.009246996270269201}",20,10,21.201907406218496,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
467,False,"{'a': 0.1, 'e': 0.00915452630756651}",20,13,13.816220312842223,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
468,False,"{'a': 0.1, 'e': 0.009062981044490845}",20,14,10.101862017510555,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
469,False,"{'a': 0.1, 'e': 0.008972351234045935}",20,12,16.596447221138725,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
470,False,"{'a': 0.1, 'e': 0.008882627721705475}",25,3,38.66040904378923,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
471,False,"{'a': 0.1, 'e': 0.00879380144448842}",30,17,23.250310258439068,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
472,False,"{'a': 0.1, 'e': 0.008705863430043537}",25,7,32.818241675838394,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
473,False,"{'a': 0.1, 'e': 0.0086188047957431}",30,22,13.009102664543807,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
474,False,"{'a': 0.1, 'e': 0.00853261674778567}",20,10,21.120408105441257,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
475,False,"{'a': 0.1, 'e': 0.008447290580307814}",30,23,14.450898257660672,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
476,False,"{'a': 0.1, 'e': 0.008362817674504735}",20,14,11.80109250194361,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
477,False,"{'a': 0.1, 'e': 0.008279189497759687}",25,0,38.782182265140165,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
478,False,"{'a': 0.1, 'e': 0.00819639760278209}",30,14,32.47044270030776,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
479,False,"{'a': 0.1, 'e': 0.008114433626754269}",20,9,20.76385512756248,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
480,False,"{'a': 0.1, 'e': 0.008033289290486726}",35,23,23.316026399072165,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
481,False,"{'a': 0.1, 'e': 0.007952956397581859}",20,10,21.209521857355487,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
482,False,"{'a': 0.1, 'e': 0.00787342683360604}",25,19,10.172946114987361,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
483,False,"{'a': 0.1, 'e': 0.007794692565269979}",20,3,27.94455344701085,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
484,False,"{'a': 0.1, 'e': 0.007716745639617279}",20,14,14.713476285875732,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
485,False,"{'a': 0.1, 'e': 0.007639578183221106}",20,7,23.348161886985796,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
486,False,"{'a': 0.1, 'e': 0.007563182401388895}",25,17,14.921384551986158,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
487,False,"{'a': 0.1, 'e': 0.007487550577375006}",20,6,23.692155856369777,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
488,False,"{'a': 0.1, 'e': 0.007412675071601256}",20,7,26.543367706503826,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
