trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
196,False,"{'a': 0.2, 'e': 0.13947556877522532}",20,0,14.70114541184688,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
197,False,"{'a': 0.2, 'e': 0.13808081308747308}",25,15,18.58465453098155,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
198,False,"{'a': 0.2, 'e': 0.13670000495659834}",25,14,-3.6039694209913726,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
199,False,"{'a': 0.2, 'e': 0.13533300490703237}",20,16,7.805883384387629,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
200,False,"{'a': 0.2, 'e': 0.13397967485796206}",20,8,21.624454697830153,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
201,False,"{'a': 0.2, 'e': 0.13263987810938244}",35,8,-24.330544803103187,"{0: 24, 1: 0, 2: 2, 3: 0, 4: 1}",1
202,False,"{'a': 0.2, 'e': 0.1313134793282886}",30,20,18.71549256390807,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
203,False,"{'a': 0.2, 'e': 0.13000034453500572}",30,17,22.912047345988682,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
204,False,"{'a': 0.2, 'e': 0.12870034108965567}",20,5,22.90889903636679,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
205,False,"{'a': 0.2, 'e': 0.12741333767875912}",20,2,27.791646902905235,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
206,False,"{'a': 0.2, 'e': 0.12613920430197154}",25,13,-11.4231197611573,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
207,False,"{'a': 0.2, 'e': 0.12487781225895182}",30,10,19.38254358668926,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
208,False,"{'a': 0.2, 'e': 0.12362903413636231}",30,5,32.00268559103376,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",1
209,False,"{'a': 0.2, 'e': 0.12239274379499869}",20,7,-14.438172597557585,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
210,False,"{'a': 0.2, 'e': 0.12116881635704871}",25,13,9.073673180892161,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
211,False,"{'a': 0.2, 'e': 0.11995712819347822}",25,19,11.674157520393567,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
212,False,"{'a': 0.2, 'e': 0.11875755691154344}",20,9,0.2799410808473408,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
213,False,"{'a': 0.2, 'e': 0.117569981342428}",20,14,9.657904241999226,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
214,False,"{'a': 0.2, 'e': 0.11639428152900373}",20,0,25.914265136105733,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
215,False,"{'a': 0.2, 'e': 0.1152303387137137}",25,15,-21.23752883623642,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
216,False,"{'a': 0.2, 'e': 0.11407803532657657}",30,17,-8.024511653766064,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
217,False,"{'a': 0.2, 'e': 0.1129372549733108}",30,16,-26.36683740495722,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 1}",1
218,False,"{'a': 0.2, 'e': 0.11180788242357768}",30,12,31.489478799228316,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
219,False,"{'a': 0.2, 'e': 0.11068980359934191}",25,9,-13.545922715516763,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
220,False,"{'a': 0.2, 'e': 0.10958290556334849}",20,10,21.240679936213684,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
221,False,"{'a': 0.2, 'e': 0.108487076507715}",25,16,8.948880877579835,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
222,False,"{'a': 0.2, 'e': 0.10740220574263784}",20,0,-8.285321288441247,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",1
223,False,"{'a': 0.2, 'e': 0.10632818368521146}",20,9,19.81685312284092,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
224,False,"{'a': 0.2, 'e': 0.10526490184835935}",20,13,4.098642744356246,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
225,False,"{'a': 0.2, 'e': 0.10421225282987576}",30,22,16.53357749118625,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
226,False,"{'a': 0.2, 'e': 0.103170130301577}",25,16,13.151711662157947,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
227,False,"{'a': 0.2, 'e': 0.10213842899856122}",30,16,-14.280382841748954,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
228,False,"{'a': 0.2, 'e': 0.1011170447085756}",25,10,14.296920985048121,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
229,False,"{'a': 0.2, 'e': 0.10010587426148984}",25,14,7.4181418728669115,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
230,False,"{'a': 0.2, 'e': 0.09910481551887494}",20,10,19.264271690228778,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
