trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
84,False,"{'a': 0.5, 'e': 0.9664000000000037}",20,0,-157.11125492664246,"{0: 10, 1: 3, 2: 3, 3: 2, 4: 2}",0
85,False,"{'a': 0.5, 'e': 0.9660000000000037}",20,0,-179.03289624263678,"{0: 12, 1: 2, 2: 2, 3: 0, 4: 4}",0
86,False,"{'a': 0.5, 'e': 0.9656000000000038}",20,0,-77.31573332721234,"{0: 11, 1: 2, 2: 6, 3: 1, 4: 0}",0
87,False,"{'a': 0.5, 'e': 0.9652000000000038}",20,0,-59.59265237473038,"{0: 15, 1: 0, 2: 2, 3: 3, 4: 0}",0
88,False,"{'a': 0.5, 'e': 0.9648000000000039}",20,0,-86.71104027994463,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
89,False,"{'a': 0.5, 'e': 0.9644000000000039}",20,0,-160.68625954721068,"{0: 9, 1: 3, 2: 4, 3: 2, 4: 2}",0
90,False,"{'a': 0.5, 'e': 0.964000000000004}",25,0,-72.82210514902386,"{0: 15, 1: 2, 2: 8, 3: 0, 4: 0}",0
91,False,"{'a': 0.5, 'e': 0.963600000000004}",20,0,-97.83155915011064,"{0: 14, 1: 3, 2: 0, 3: 1, 4: 2}",0
92,False,"{'a': 0.5, 'e': 0.963200000000004}",20,0,-33.92230402067827,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
93,False,"{'a': 0.5, 'e': 0.9628000000000041}",25,0,-204.94110958609014,"{0: 14, 1: 1, 2: 6, 3: 0, 4: 4}",0
94,False,"{'a': 0.5, 'e': 0.9624000000000041}",20,0,-140.80710005295109,"{0: 11, 1: 3, 2: 2, 3: 2, 4: 2}",0
95,False,"{'a': 0.5, 'e': 0.9620000000000042}",30,0,-106.14962624211695,"{0: 18, 1: 5, 2: 6, 3: 0, 4: 1}",0
96,False,"{'a': 0.5, 'e': 0.9616000000000042}",35,0,-100.68180689694624,"{0: 23, 1: 6, 2: 4, 3: 1, 4: 1}",0
97,False,"{'a': 0.5, 'e': 0.9612000000000043}",20,0,-140.5089624561359,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 2}",0
98,False,"{'a': 0.5, 'e': 0.9608000000000043}",20,0,-109.61800877134871,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 3}",0
99,False,"{'a': 0.5, 'e': 0.9604000000000044}",30,5,-169.17997354156483,"{0: 12, 1: 5, 2: 2, 3: 5, 4: 1}",1
100,False,"{'a': 0.5, 'e': 0.9600000000000044}",30,0,-190.26691197307858,"{0: 18, 1: 1, 2: 7, 3: 1, 4: 3}",0
101,False,"{'a': 0.5, 'e': 0.9596000000000044}",35,0,-170.55679721270292,"{0: 18, 1: 9, 2: 6, 3: 0, 4: 2}",0
102,False,"{'a': 0.5, 'e': 0.9592000000000045}",20,0,-90.67170958295108,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
103,False,"{'a': 0.5, 'e': 0.9588000000000045}",30,0,-228.49216381605024,"{0: 18, 1: 3, 2: 3, 3: 2, 4: 4}",0
104,False,"{'a': 0.5, 'e': 0.9584000000000046}",30,0,-276.67706842999746,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 6}",0
105,False,"{'a': 0.5, 'e': 0.9580000000000046}",20,0,-91.1164153076243,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
106,False,"{'a': 0.5, 'e': 0.9576000000000047}",25,0,-69.97674074647213,"{0: 16, 1: 3, 2: 5, 3: 1, 4: 0}",0
107,False,"{'a': 0.5, 'e': 0.9572000000000047}",20,0,-156.14525770976203,"{0: 11, 1: 3, 2: 1, 3: 3, 4: 2}",0
108,False,"{'a': 0.5, 'e': 0.9568000000000048}",20,0,-96.45041798547497,"{0: 10, 1: 1, 2: 8, 3: 1, 4: 0}",0
109,False,"{'a': 0.5, 'e': 0.9564000000000048}",25,0,-103.52362146451735,"{0: 16, 1: 3, 2: 4, 3: 1, 4: 1}",0
110,False,"{'a': 0.5, 'e': 0.9560000000000048}",20,3,-56.30226823905374,"{0: 9, 1: 1, 2: 7, 3: 0, 4: 0}",1
111,False,"{'a': 0.5, 'e': 0.9556000000000049}",25,0,-48.54985917998176,"{0: 19, 1: 4, 2: 1, 3: 0, 4: 1}",0
112,False,"{'a': 0.5, 'e': 0.9552000000000049}",30,0,-110.25050641666229,"{0: 19, 1: 6, 2: 2, 3: 2, 4: 1}",1
113,False,"{'a': 0.5, 'e': 0.954800000000005}",25,0,-66.6548714729975,"{0: 17, 1: 1, 2: 6, 3: 1, 4: 0}",0
114,False,"{'a': 0.5, 'e': 0.954400000000005}",20,0,-45.807246744466845,"{0: 12, 1: 5, 2: 3, 3: 0, 4: 0}",0
115,False,"{'a': 0.5, 'e': 0.9540000000000051}",25,0,-123.38619712536581,"{0: 14, 1: 2, 2: 7, 3: 1, 4: 1}",0
116,False,"{'a': 0.5, 'e': 0.9536000000000051}",20,0,-144.8667389736675,"{0: 10, 1: 0, 2: 8, 3: 0, 4: 2}",0
117,False,"{'a': 0.5, 'e': 0.9532000000000052}",20,10,-40.144098992115715,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
118,False,"{'a': 0.5, 'e': 0.9528000000000052}",20,0,-89.18400945761675,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
119,False,"{'a': 0.5, 'e': 0.9524000000000052}",20,14,-8.606215660905068,"{0: 4, 1: 1, 2: 1, 3: 0, 4: 0}",1
120,False,"{'a': 0.5, 'e': 0.9520000000000053}",30,0,-121.56682614055893,"{0: 20, 1: 3, 2: 5, 3: 0, 4: 2}",0
121,False,"{'a': 0.5, 'e': 0.9516000000000053}",30,0,-226.82792514774476,"{0: 16, 1: 1, 2: 8, 3: 2, 4: 3}",0
122,False,"{'a': 0.5, 'e': 0.9512000000000054}",25,0,-145.5072826720737,"{0: 15, 1: 1, 2: 7, 3: 0, 4: 2}",0
123,False,"{'a': 0.5, 'e': 0.9508000000000054}",20,8,4.4962929259980084,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
124,False,"{'a': 0.5, 'e': 0.9504000000000055}",25,0,-55.378457836999026,"{0: 16, 1: 3, 2: 6, 3: 0, 4: 0}",0
125,False,"{'a': 0.5, 'e': 0.9500000000000055}",20,0,-45.35950845684773,"{0: 12, 1: 4, 2: 4, 3: 0, 4: 0}",0
126,False,"{'a': 0.5, 'e': 0.9496000000000056}",20,0,-142.2716776811097,"{0: 11, 1: 1, 2: 5, 3: 1, 4: 2}",0
127,False,"{'a': 0.5, 'e': 0.9492000000000056}",20,0,-49.71521523762741,"{0: 11, 1: 5, 2: 4, 3: 0, 4: 0}",0
128,False,"{'a': 0.5, 'e': 0.9488000000000056}",20,0,-35.2781071264916,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
129,False,"{'a': 0.5, 'e': 0.9484000000000057}",25,0,-166.8861668808866,"{0: 11, 1: 5, 2: 5, 3: 3, 4: 1}",0
130,False,"{'a': 0.5, 'e': 0.9480000000000057}",25,0,-154.12645647684823,"{0: 16, 1: 2, 2: 4, 3: 0, 4: 3}",0
131,False,"{'a': 0.5, 'e': 0.9476000000000058}",25,0,-146.49883630105515,"{0: 13, 1: 2, 2: 7, 3: 2, 4: 1}",0
132,False,"{'a': 0.5, 'e': 0.9472000000000058}",35,19,-72.2349280377563,"{0: 10, 1: 0, 2: 5, 3: 0, 4: 1}",1
133,False,"{'a': 0.5, 'e': 0.9468000000000059}",20,0,-181.5275477550752,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 4}",0
134,False,"{'a': 0.5, 'e': 0.9464000000000059}",30,0,-209.3437743787424,"{0: 16, 1: 5, 2: 4, 3: 2, 4: 3}",0
